data,produto_id,nome_produto_x,categoria_x,quantidade_vendida,preco_unitario,ds,yhat,nome_produto_y,categoria_y
2024-09-14,prod_029,Condicionador,Higiene,25,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-07-01,prod_046,Peixe Congelado,Congelados,98,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-08-13,prod_021,Condicionador,Higiene,58,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-06-22,prod_023,Fósforo,Diversos,42,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-10-09,prod_038,Guardanapos,Diversos,49,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-08-05,prod_002,Desodorante,Higiene,37,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-10-11,prod_018,Presunto,Frios e Laticínios,25,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-05-03,prod_041,Amaciante,Limpeza,92,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-08-15,prod_007,Desinfetante,Limpeza,78,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-05-12,prod_011,Peixe Congelado,Congelados,89,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-10-05,prod_027,Hambúrguer Congelado,Congelados,96,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-05-25,prod_023,Fósforo,Diversos,64,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-07-23,prod_033,Nuggets,Congelados,31,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-06-01,prod_001,Sabão em Pó,Limpeza,40,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-10-06,prod_043,Creme Dental,Higiene,23,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-05-09,prod_049,Linguiça,Carnes,12,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-11,prod_027,Hambúrguer Congelado,Congelados,19,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-08-01,prod_023,Fósforo,Diversos,54,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-07-25,prod_028,Azeite de Oliva,Alimentação,9,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-05-08,prod_027,Hambúrguer Congelado,Congelados,69,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-05-26,prod_042,Farinha de Trigo,Alimentação,96,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-07-20,prod_002,Desodorante,Higiene,1,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-08-26,prod_005,Multiuso,Limpeza,100,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-07-06,prod_049,Linguiça,Carnes,72,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-07-20,prod_023,Fósforo,Diversos,51,6.76,2024-11-30,1558.8512950877998,Desinfetante,Limpeza
2024-05-03,prod_008,Energético,Bebidas,61,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-07-23,prod_016,Manteiga,Frios e Laticínios,19,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-07-12,prod_039,Peixe Congelado,Congelados,93,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-06-05,prod_034,Cerveja,Bebidas,33,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-05-23,prod_028,Azeite de Oliva,Alimentação,45,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-07-23,prod_008,Energético,Bebidas,55,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-04-22,prod_011,Peixe Congelado,Congelados,23,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-07-10,prod_011,Peixe Congelado,Congelados,51,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-06-04,prod_050,Desodorante,Higiene,99,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-06-21,prod_040,Hambúrguer Congelado,Congelados,76,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-04-25,prod_017,Amaciante,Limpeza,47,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-07-25,prod_031,Requeijão,Frios e Laticínios,53,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-09-13,prod_019,Papel Filme,Diversos,29,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-10-16,prod_035,Loção Hidratante,Cosméticos,83,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-08-24,prod_015,Detergente,Limpeza,34,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-06-16,prod_016,Manteiga,Frios e Laticínios,36,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-09-10,prod_006,Água Mineral,Bebidas,27,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-08-21,prod_034,Cerveja,Bebidas,39,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-09-23,prod_014,Pilhas,Diversos,90,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-05-08,prod_028,Azeite de Oliva,Alimentação,86,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-05-02,prod_001,Sabão em Pó,Limpeza,23,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-07-14,prod_022,Condicionador,Higiene,75,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-09-15,prod_033,Nuggets,Congelados,80,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-04-23,prod_005,Multiuso,Limpeza,41,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-09-27,prod_015,Detergente,Limpeza,17,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-07-06,prod_032,Água Mineral,Bebidas,89,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-07-17,prod_038,Guardanapos,Diversos,32,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-05-24,prod_019,Papel Filme,Diversos,17,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-09-13,prod_025,Picanha,Carnes,70,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-06-22,prod_007,Desinfetante,Limpeza,66,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-08-27,prod_031,Requeijão,Frios e Laticínios,45,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-10-11,prod_020,Farinha de Trigo,Alimentação,57,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-10-11,prod_005,Multiuso,Limpeza,1,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-08-27,prod_022,Condicionador,Higiene,36,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-08-08,prod_006,Água Mineral,Bebidas,1,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-05-16,prod_001,Sabão em Pó,Limpeza,85,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-09-20,prod_032,Água Mineral,Bebidas,42,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-10-03,prod_012,Loção Hidratante,Cosméticos,17,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-07-03,prod_027,Hambúrguer Congelado,Congelados,86,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-06-22,prod_028,Azeite de Oliva,Alimentação,65,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-06-18,prod_006,Água Mineral,Bebidas,33,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-05-21,prod_011,Peixe Congelado,Congelados,82,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-09-18,prod_031,Requeijão,Frios e Laticínios,18,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-04-29,prod_025,Picanha,Carnes,65,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-10-09,prod_008,Energético,Bebidas,10,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-07-30,prod_004,Energético,Bebidas,59,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-09-17,prod_006,Água Mineral,Bebidas,16,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-09-17,prod_014,Pilhas,Diversos,64,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-05-09,prod_002,Desodorante,Higiene,22,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-06-12,prod_045,Biscoito,Padaria,7,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-05-12,prod_012,Loção Hidratante,Cosméticos,47,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-08-11,prod_043,Creme Dental,Higiene,67,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-05-12,prod_043,Creme Dental,Higiene,83,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-09-13,prod_049,Linguiça,Carnes,52,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-10-13,prod_020,Farinha de Trigo,Alimentação,32,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-08-11,prod_021,Condicionador,Higiene,28,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-06-19,prod_036,Creme Dental,Higiene,50,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-09-05,prod_039,Peixe Congelado,Congelados,27,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-10-03,prod_042,Farinha de Trigo,Alimentação,88,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-07-25,prod_004,Energético,Bebidas,32,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-09-24,prod_024,Perfume,Cosméticos,94,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-06-15,prod_008,Energético,Bebidas,55,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-07-17,prod_047,Frango,Carnes,30,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-09-15,prod_032,Água Mineral,Bebidas,51,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-09-29,prod_041,Amaciante,Limpeza,35,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-05-24,prod_032,Água Mineral,Bebidas,10,11.12,2024-11-30,1530.6287463301446,Pão Francês,Padaria
2024-09-01,prod_008,Energético,Bebidas,28,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-07-09,prod_036,Creme Dental,Higiene,85,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-05-23,prod_009,Presunto,Frios e Laticínios,90,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-08-20,prod_048,Condicionador,Higiene,93,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-05-14,prod_038,Guardanapos,Diversos,70,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-07-29,prod_033,Nuggets,Congelados,44,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-07-02,prod_022,Condicionador,Higiene,73,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-05-10,prod_028,Azeite de Oliva,Alimentação,85,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-07-04,prod_048,Condicionador,Higiene,26,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-06-03,prod_048,Condicionador,Higiene,43,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-05-18,prod_001,Sabão em Pó,Limpeza,84,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-06-03,prod_001,Sabão em Pó,Limpeza,17,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-08-03,prod_036,Creme Dental,Higiene,66,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-30,prod_006,Água Mineral,Bebidas,34,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-07-31,prod_050,Desodorante,Higiene,55,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-07-02,prod_008,Energético,Bebidas,100,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-05-02,prod_045,Biscoito,Padaria,12,23.74,2024-11-30,1569.600782792661,Desinfetante,Limpeza
2024-06-27,prod_011,Peixe Congelado,Congelados,73,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-06-04,prod_024,Perfume,Cosméticos,22,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-10-17,prod_018,Presunto,Frios e Laticínios,90,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-06-27,prod_011,Peixe Congelado,Congelados,41,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-09-29,prod_025,Picanha,Carnes,50,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-05-29,prod_049,Linguiça,Carnes,60,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-08-15,prod_049,Linguiça,Carnes,66,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-09-13,prod_048,Condicionador,Higiene,4,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-06-23,prod_019,Papel Filme,Diversos,6,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-10-07,prod_034,Cerveja,Bebidas,61,46.47,2024-11-30,1640.183255056216,Papel Filme,Diversos
2024-06-25,prod_027,Hambúrguer Congelado,Congelados,26,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-10-19,prod_016,Manteiga,Frios e Laticínios,29,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-04-24,prod_013,Perfume,Cosméticos,29,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-06-29,prod_011,Peixe Congelado,Congelados,37,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-10-11,prod_030,Perfume,Cosméticos,85,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-04-27,prod_048,Condicionador,Higiene,88,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-04-26,prod_019,Papel Filme,Diversos,90,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-09-23,prod_013,Perfume,Cosméticos,81,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-08-29,prod_012,Loção Hidratante,Cosméticos,55,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-08-15,prod_020,Farinha de Trigo,Alimentação,61,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-09-18,prod_002,Desodorante,Higiene,97,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-09-13,prod_006,Água Mineral,Bebidas,38,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-08-11,prod_038,Guardanapos,Diversos,4,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-06-05,prod_029,Condicionador,Higiene,34,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-10-09,prod_005,Multiuso,Limpeza,23,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-09-20,prod_029,Condicionador,Higiene,79,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-07-02,prod_004,Energético,Bebidas,14,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-05-19,prod_016,Manteiga,Frios e Laticínios,44,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-05-15,prod_033,Nuggets,Congelados,16,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-08-11,prod_037,Fio Dental,Higiene,32,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-09-27,prod_047,Frango,Carnes,47,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-08-23,prod_041,Amaciante,Limpeza,34,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-09-02,prod_037,Fio Dental,Higiene,88,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-08-09,prod_005,Multiuso,Limpeza,31,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-08-06,prod_013,Perfume,Cosméticos,89,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-05-07,prod_041,Amaciante,Limpeza,62,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-07-22,prod_027,Hambúrguer Congelado,Congelados,2,42.77,2024-11-30,1325.1091744191249,Fio Dental,Higiene
2024-06-15,prod_037,Fio Dental,Higiene,26,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-08-26,prod_036,Creme Dental,Higiene,4,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-09-14,prod_048,Condicionador,Higiene,61,24.66,2024-11-30,1505.1264611941092,Lasanha Congelada,Congelados
2024-08-19,prod_021,Condicionador,Higiene,70,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-05-16,prod_016,Manteiga,Frios e Laticínios,85,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-07-04,prod_030,Perfume,Cosméticos,24,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-09-24,prod_011,Peixe Congelado,Congelados,10,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-06-12,prod_022,Condicionador,Higiene,55,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-07-30,prod_038,Guardanapos,Diversos,3,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-05-09,prod_015,Detergente,Limpeza,36,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-07-08,prod_030,Perfume,Cosméticos,24,36.85,2024-11-30,1486.212670359204,Vinho Tinto,Bebidas
2024-05-09,prod_046,Peixe Congelado,Congelados,50,14.54,2024-11-30,1351.3873691568078,Loção Hidratante,Cosméticos
2024-06-19,prod_017,Amaciante,Limpeza,21,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-09-20,prod_009,Presunto,Frios e Laticínios,71,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-09-23,prod_011,Peixe Congelado,Congelados,98,23.12,2024-11-30,1433.2102699303432,Sabonete,Higiene
2024-06-09,prod_019,Papel Filme,Diversos,41,30.87,2024-11-30,1489.0666020246524,Esmalte,Cosméticos
2024-10-18,prod_026,Hambúrguer Congelado,Congelados,64,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-08-03,prod_033,Nuggets,Congelados,17,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-09-01,prod_038,Guardanapos,Diversos,31,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-05-16,prod_016,Manteiga,Frios e Laticínios,34,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-09-01,prod_016,Manteiga,Frios e Laticínios,25,10.68,2024-11-30,1602.8620517841862,Croissant,Padaria
2024-10-05,prod_036,Creme Dental,Higiene,72,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-06-23,prod_018,Presunto,Frios e Laticínios,62,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-06-13,prod_024,Perfume,Cosméticos,8,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-07-14,prod_010,Costela,Carnes,14,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-08-30,prod_022,Condicionador,Higiene,82,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-08-12,prod_014,Pilhas,Diversos,98,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-10-19,prod_006,Água Mineral,Bebidas,24,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-04-24,prod_043,Creme Dental,Higiene,67,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-10-17,prod_028,Azeite de Oliva,Alimentação,82,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-09-11,prod_049,Linguiça,Carnes,48,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-09-09,prod_039,Peixe Congelado,Congelados,2,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-04-23,prod_026,Hambúrguer Congelado,Congelados,98,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-09-15,prod_025,Picanha,Carnes,100,28.87,2024-11-30,1619.4968051646013,Filé de Peito de Frango,Carnes
2024-10-02,prod_014,Pilhas,Diversos,90,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-09-16,prod_003,Sabão em Pó,Limpeza,17,5.08,2024-11-30,1582.6254847891569,Manteiga,Frios e Laticínios
2024-06-02,prod_009,Presunto,Frios e Laticínios,77,12.19,2024-11-30,1424.3250507345297,Arroz,Alimentação
2024-04-25,prod_014,Pilhas,Diversos,49,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-09-16,prod_041,Amaciante,Limpeza,68,27.1,2024-11-30,1591.5433289430614,Fósforo,Diversos
2024-05-25,prod_038,Guardanapos,Diversos,20,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-09-18,prod_028,Azeite de Oliva,Alimentação,33,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-06-14,prod_040,Hambúrguer Congelado,Congelados,95,26.23,2024-11-30,1492.8087852485123,Café,Alimentação
2024-08-12,prod_038,Guardanapos,Diversos,72,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-06-03,prod_013,Perfume,Cosméticos,41,21.84,2024-11-30,1678.9102613361465,Manteiga,Frios e Laticínios
2024-07-17,prod_005,Multiuso,Limpeza,67,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-05-08,prod_028,Azeite de Oliva,Alimentação,42,6.99,2024-11-30,1497.0754394272983,Linguiça,Carnes
2024-07-31,prod_026,Hambúrguer Congelado,Congelados,10,28.57,2024-11-30,1366.9350814546483,Leite Integral,Frios e Laticínios
2024-06-25,prod_002,Desodorante,Higiene,87,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-05-28,prod_007,Desinfetante,Limpeza,95,41.66,2024-11-30,1527.638736889167,Limpa Vidros,Limpeza
2024-06-01,prod_004,Energético,Bebidas,88,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-07-19,prod_033,Nuggets,Congelados,4,22.43,2024-11-30,1370.8583788677397,Lasanha Congelada,Congelados
2024-06-03,prod_008,Energético,Bebidas,29,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
2024-09-09,prod_010,Costela,Carnes,63,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-04-22,prod_038,Guardanapos,Diversos,62,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-10-10,prod_047,Frango,Carnes,41,34.68,2024-11-30,1297.9309525244728,Torta de Frango,Padaria
2024-10-17,prod_029,Condicionador,Higiene,42,11.87,2024-11-30,1537.287760979408,Carvão para Churrasco,Diversos
2024-07-27,prod_031,Requeijão,Frios e Laticínios,6,40.28,2024-11-30,1551.2663254767594,Biscoito,Padaria
2024-08-02,prod_039,Peixe Congelado,Congelados,35,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-08-20,prod_005,Multiuso,Limpeza,15,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-10-09,prod_012,Loção Hidratante,Cosméticos,74,6.52,2024-11-30,1134.5062838805495,Suco de Laranja,Bebidas
2024-07-13,prod_010,Costela,Carnes,86,10.39,2024-11-30,1344.1082865451142,Bife de Alcatra,Carnes
2024-06-18,prod_004,Energético,Bebidas,100,39.46,2024-11-30,1454.1478280586434,Fósforo,Diversos
2024-04-26,prod_001,Sabão em Pó,Limpeza,33,23.35,2024-11-30,2254.720870695732,Sabão em Pó,Limpeza
2024-05-10,prod_014,Pilhas,Diversos,55,27.52,2024-11-30,1366.6256205078312,Base,Cosméticos
2024-09-10,prod_006,Água Mineral,Bebidas,68,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-10-19,prod_020,Farinha de Trigo,Alimentação,50,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-08-08,prod_050,Desodorante,Higiene,92,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-06-19,prod_022,Condicionador,Higiene,51,36.86,2024-11-30,1538.169528954254,Feijão,Alimentação
2024-05-26,prod_021,Condicionador,Higiene,64,31.54,2024-11-30,1383.926075406138,Hambúrguer Congelado,Congelados
2024-06-14,prod_020,Farinha de Trigo,Alimentação,20,5.56,2024-11-30,1491.4639314415322,Sorvete,Congelados
2024-10-19,prod_039,Peixe Congelado,Congelados,60,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-06-23,prod_002,Desodorante,Higiene,58,10.5,2024-11-30,1559.326432389065,Desinfetante,Limpeza
2024-04-26,prod_024,Perfume,Cosméticos,69,15.81,2024-11-30,2594.6055686525374,Perfume,Cosméticos
2024-07-23,prod_037,Fio Dental,Higiene,38,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-07-05,prod_042,Farinha de Trigo,Alimentação,69,7.48,2024-11-30,1492.7891262132096,Açúcar,Alimentação
2024-07-04,prod_050,Desodorante,Higiene,50,25.41,2024-11-30,1350.7101483318484,Farinha de Trigo,Alimentação
2024-07-17,prod_038,Guardanapos,Diversos,24,35.43,2024-11-30,1533.8171808066024,Vinho Tinto,Bebidas
2024-09-23,prod_015,Detergente,Limpeza,86,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-06-25,prod_049,Linguiça,Carnes,94,14.19,2024-11-30,1571.4364900452802,Energético,Bebidas
2024-10-02,prod_006,Água Mineral,Bebidas,28,33.12,2024-11-30,1601.1793309251757,Costela,Carnes
2024-07-17,prod_039,Peixe Congelado,Congelados,19,32.36,2024-11-30,1502.9551923797003,Feijão,Alimentação
2024-10-02,prod_018,Presunto,Frios e Laticínios,33,47.02,2024-11-30,1466.0407218898556,Macarrão,Alimentação
2024-09-29,prod_043,Creme Dental,Higiene,99,41.05,2024-11-30,1336.4224609079429,Condicionador,Higiene
2024-06-16,prod_017,Amaciante,Limpeza,56,21.47,2024-11-30,1576.461218135125,Pão Integral,Padaria
2024-05-10,prod_035,Loção Hidratante,Cosméticos,6,26.21,2024-11-30,1423.97693029008,Lâmpada,Diversos
2024-07-16,prod_005,Multiuso,Limpeza,37,30.45,2024-11-30,2742.6184495315906,Multiuso,Limpeza
2024-05-01,prod_015,Detergente,Limpeza,53,38.8,2024-11-30,1430.942761855685,Manteiga,Frios e Laticínios
2024-04-22,prod_037,Fio Dental,Higiene,25,13.07,2024-11-30,1496.8549106221392,Presunto,Frios e Laticínios
2024-09-05,prod_036,Creme Dental,Higiene,13,32.87,2024-11-30,1667.2522033960106,Sabonete Líquido,Higiene
2024-05-24,prod_008,Energético,Bebidas,27,30.29,2024-11-30,1521.7651787243078,Sorvete,Congelados
