data,produto_id,nome_produto,categoria,quantidade_vendida,preco_unitario
2024-08-05,prod_010,Iogurte,Frios e Laticínios,92,16.1
2024-05-06,prod_024,Amaciante,Limpeza,49,14.44
2024-09-18,prod_042,Esponja de Aço,Limpeza,16,34.71
2024-08-17,prod_015,Pão de Forma,Padaria,5,42.57
2024-07-24,prod_005,Multiuso,Limpeza,52,29.72
2024-07-01,prod_042,Esponja de Aço,Limpeza,65,34.71
2024-06-22,prod_003,Bife de Alcatra,Carnes,99,38.02
2024-06-10,prod_021,Carvão para Churrasco,Diversos,86,5.64
2024-06-29,prod_028,Vinho Tinto,Bebidas,60,10.07
2024-06-17,prod_042,Esponja de Aço,Limpeza,89,34.71
2024-07-17,prod_021,Carvão para Churrasco,Diversos,61,5.64
2024-06-09,prod_028,Vinho Tinto,Bebidas,37,10.07
2024-07-18,prod_028,Vinho Tinto,Bebidas,49,10.07
2024-10-07,prod_011,Peixe Congelado,Congelados,43,24.04
2024-04-29,prod_026,Nuggets,Congelados,40,10.42
2024-06-26,prod_006,Batata Frita Congelada,Congelados,21,45.94
2024-07-13,prod_027,Leite Integral,Frios e Laticínios,90,22.96
2024-08-04,prod_019,Hambúrguer Congelado,Congelados,12,46.57
2024-07-28,prod_005,Multiuso,Limpeza,78,29.72
2024-09-06,prod_013,Costela,Carnes,2,17.56
2024-10-20,prod_007,Condicionador,Higiene,90,13.53
2024-04-23,prod_043,Farinha de Trigo,Alimentação,76,11.56
2024-07-27,prod_001,Bolo de Chocolate,Padaria,19,9.56
2024-07-22,prod_031,Condicionador,Higiene,96,8.94
2024-05-13,prod_027,Leite Integral,Frios e Laticínios,17,22.96
2024-09-17,prod_042,Esponja de Aço,Limpeza,90,34.71
2024-10-04,prod_043,Farinha de Trigo,Alimentação,86,11.56
2024-06-23,prod_024,Amaciante,Limpeza,37,14.44
2024-09-24,prod_006,Batata Frita Congelada,Congelados,22,45.94
2024-08-09,prod_037,Linguiça,Carnes,62,41.8
2024-08-02,prod_007,Condicionador,Higiene,94,13.53
2024-10-02,prod_007,Condicionador,Higiene,45,13.53
2024-09-24,prod_028,Vinho Tinto,Bebidas,43,10.07
2024-06-08,prod_030,Croissant,Padaria,93,49.73
2024-10-12,prod_006,Batata Frita Congelada,Congelados,6,45.94
2024-09-10,prod_029,Pão de Forma,Padaria,92,11.52
2024-10-02,prod_005,Multiuso,Limpeza,57,29.72
2024-04-28,prod_008,Carne Moída,Carnes,72,39.03
2024-06-12,prod_046,Amaciante,Limpeza,99,36.75
2024-10-16,prod_032,Requeijão,Frios e Laticínios,10,8.51
2024-07-14,prod_001,Bolo de Chocolate,Padaria,30,9.56
2024-06-04,prod_030,Croissant,Padaria,70,49.73
2024-07-05,prod_027,Leite Integral,Frios e Laticínios,96,22.96
2024-08-28,prod_017,Esponja de Aço,Limpeza,87,14.38
2024-06-09,prod_039,Suco de Laranja,Bebidas,62,47.16
2024-07-28,prod_044,Manteiga,Frios e Laticínios,54,39.71
2024-09-07,prod_021,Carvão para Churrasco,Diversos,93,5.64
2024-07-22,prod_044,Manteiga,Frios e Laticínios,98,39.71
2024-06-29,prod_039,Suco de Laranja,Bebidas,73,47.16
2024-10-12,prod_030,Croissant,Padaria,42,49.73
2024-05-09,prod_041,Fósforo,Diversos,73,36.86
2024-06-24,prod_040,Nuggets,Congelados,97,29.19
2024-10-04,prod_031,Condicionador,Higiene,14,8.94
2024-09-15,prod_050,Esponja de Aço,Limpeza,18,30.0
2024-05-06,prod_029,Pão de Forma,Padaria,100,11.52
2024-09-21,prod_032,Requeijão,Frios e Laticínios,25,8.51
2024-07-02,prod_007,Condicionador,Higiene,63,13.53
2024-09-10,prod_013,Costela,Carnes,43,17.56
2024-07-09,prod_020,Limpa Vidros,Limpeza,62,10.48
2024-04-25,prod_042,Esponja de Aço,Limpeza,39,34.71
2024-07-14,prod_048,Peixe Congelado,Congelados,94,15.82
2024-08-23,prod_025,Peixe Congelado,Congelados,7,48.54
2024-05-19,prod_037,Linguiça,Carnes,77,41.8
2024-10-19,prod_016,Croissant,Padaria,31,37.36
2024-07-29,prod_010,Iogurte,Frios e Laticínios,27,16.1
2024-04-28,prod_039,Suco de Laranja,Bebidas,61,47.16
2024-10-16,prod_012,Açúcar,Alimentação,31,7.35
2024-08-26,prod_008,Carne Moída,Carnes,99,39.03
2024-09-25,prod_040,Nuggets,Congelados,48,29.19
2024-04-27,prod_033,Sabão em Pó,Limpeza,55,13.43
2024-06-06,prod_044,Manteiga,Frios e Laticínios,73,39.71
2024-09-29,prod_009,Suco de Laranja,Bebidas,14,33.15
2024-06-06,prod_039,Suco de Laranja,Bebidas,2,47.16
2024-06-23,prod_007,Condicionador,Higiene,37,13.53
2024-08-30,prod_038,Pizza Congelada,Congelados,70,37.38
2024-05-21,prod_012,Açúcar,Alimentação,33,7.35
2024-09-05,prod_023,Queijo Mussarela,Frios e Laticínios,55,21.01
2024-08-22,prod_036,Pão Integral,Padaria,64,11.68
2024-08-02,prod_041,Fósforo,Diversos,22,36.86
2024-08-05,prod_001,Bolo de Chocolate,Padaria,42,9.56
2024-05-08,prod_044,Manteiga,Frios e Laticínios,36,39.71
2024-08-26,prod_012,Açúcar,Alimentação,65,7.35
2024-06-28,prod_021,Carvão para Churrasco,Diversos,100,5.64
2024-05-08,prod_035,Esmalte,Cosméticos,36,45.96
2024-05-20,prod_008,Carne Moída,Carnes,30,39.03
2024-10-17,prod_032,Requeijão,Frios e Laticínios,56,8.51
2024-06-08,prod_041,Fósforo,Diversos,45,36.86
2024-09-28,prod_008,Carne Moída,Carnes,60,39.03
2024-05-26,prod_031,Condicionador,Higiene,61,8.94
2024-08-02,prod_028,Vinho Tinto,Bebidas,61,10.07
2024-06-05,prod_035,Esmalte,Cosméticos,52,45.96
2024-09-13,prod_013,Costela,Carnes,86,17.56
2024-07-12,prod_038,Pizza Congelada,Congelados,19,37.38
2024-08-29,prod_018,Leite Integral,Frios e Laticínios,58,28.75
2024-09-16,prod_017,Esponja de Aço,Limpeza,37,14.38
2024-05-04,prod_019,Hambúrguer Congelado,Congelados,57,46.57
2024-08-19,prod_004,Requeijão,Frios e Laticínios,67,14.14
2024-09-09,prod_042,Esponja de Aço,Limpeza,89,34.71
2024-06-23,prod_021,Carvão para Churrasco,Diversos,42,5.64
2024-09-16,prod_020,Limpa Vidros,Limpeza,71,10.48
2024-04-26,prod_017,Esponja de Aço,Limpeza,71,14.38
2024-05-05,prod_009,Suco de Laranja,Bebidas,49,33.15
2024-05-14,prod_021,Carvão para Churrasco,Diversos,90,5.64
2024-10-11,prod_012,Açúcar,Alimentação,31,7.35
2024-08-16,prod_008,Carne Moída,Carnes,43,39.03
2024-10-05,prod_049,Loção Hidratante,Cosméticos,11,18.19
2024-06-15,prod_034,Guardanapos,Diversos,3,7.56
2024-10-04,prod_026,Nuggets,Congelados,88,10.42
2024-07-10,prod_008,Carne Moída,Carnes,20,39.03
2024-05-01,prod_044,Manteiga,Frios e Laticínios,90,39.71
2024-07-15,prod_015,Pão de Forma,Padaria,49,42.57
2024-07-21,prod_024,Amaciante,Limpeza,61,14.44
2024-08-27,prod_039,Suco de Laranja,Bebidas,12,47.16
2024-09-03,prod_008,Carne Moída,Carnes,35,39.03
2024-08-03,prod_014,Protetor Solar,Cosméticos,31,12.84
2024-08-24,prod_007,Condicionador,Higiene,42,13.53
2024-05-02,prod_020,Limpa Vidros,Limpeza,43,10.48
2024-05-22,prod_017,Esponja de Aço,Limpeza,7,14.38
2024-07-30,prod_044,Manteiga,Frios e Laticínios,4,39.71
2024-08-29,prod_024,Amaciante,Limpeza,94,14.44
2024-07-14,prod_030,Croissant,Padaria,94,49.73
2024-10-05,prod_024,Amaciante,Limpeza,20,14.44
2024-06-18,prod_007,Condicionador,Higiene,39,13.53
2024-05-04,prod_015,Pão de Forma,Padaria,59,42.57
2024-07-12,prod_045,Requeijão,Frios e Laticínios,15,34.06
2024-05-23,prod_002,Perfume,Cosméticos,64,40.75
2024-10-10,prod_017,Esponja de Aço,Limpeza,26,14.38
2024-09-13,prod_029,Pão de Forma,Padaria,2,11.52
2024-05-28,prod_007,Condicionador,Higiene,50,13.53
2024-07-03,prod_009,Suco de Laranja,Bebidas,91,33.15
2024-05-27,prod_047,Pão Francês,Padaria,54,17.71
2024-06-14,prod_026,Nuggets,Congelados,84,10.42
2024-10-13,prod_008,Carne Moída,Carnes,57,39.03
2024-10-10,prod_026,Nuggets,Congelados,91,10.42
2024-09-27,prod_039,Suco de Laranja,Bebidas,54,47.16
2024-09-07,prod_008,Carne Moída,Carnes,59,39.03
2024-09-22,prod_023,Queijo Mussarela,Frios e Laticínios,89,21.01
2024-07-08,prod_030,Croissant,Padaria,30,49.73
2024-09-25,prod_029,Pão de Forma,Padaria,45,11.52
2024-10-20,prod_016,Croissant,Padaria,43,37.36
2024-08-02,prod_004,Requeijão,Frios e Laticínios,80,14.14
2024-07-28,prod_022,Filé de Peito de Frango,Carnes,66,36.71
2024-06-24,prod_004,Requeijão,Frios e Laticínios,5,14.14
2024-08-09,prod_030,Croissant,Padaria,49,49.73
2024-06-24,prod_038,Pizza Congelada,Congelados,88,37.38
2024-09-25,prod_016,Croissant,Padaria,89,37.36
2024-06-20,prod_046,Amaciante,Limpeza,53,36.75
2024-07-09,prod_024,Amaciante,Limpeza,20,14.44
2024-05-31,prod_011,Peixe Congelado,Congelados,94,24.04
2024-10-16,prod_038,Pizza Congelada,Congelados,8,37.38
2024-10-14,prod_044,Manteiga,Frios e Laticínios,94,39.71
2024-09-26,prod_043,Farinha de Trigo,Alimentação,60,11.56
2024-06-06,prod_026,Nuggets,Congelados,52,10.42
2024-05-21,prod_009,Suco de Laranja,Bebidas,36,33.15
2024-09-05,prod_025,Peixe Congelado,Congelados,33,48.54
2024-09-13,prod_010,Iogurte,Frios e Laticínios,7,16.1
2024-05-29,prod_003,Bife de Alcatra,Carnes,90,38.02
2024-07-02,prod_019,Hambúrguer Congelado,Congelados,64,46.57
2024-07-30,prod_001,Bolo de Chocolate,Padaria,59,9.56
2024-07-25,prod_012,Açúcar,Alimentação,94,7.35
2024-05-10,prod_021,Carvão para Churrasco,Diversos,63,5.64
2024-09-14,prod_031,Condicionador,Higiene,98,8.94
2024-07-27,prod_042,Esponja de Aço,Limpeza,39,34.71
2024-06-21,prod_040,Nuggets,Congelados,79,29.19
2024-08-10,prod_010,Iogurte,Frios e Laticínios,10,16.1
2024-07-31,prod_045,Requeijão,Frios e Laticínios,77,34.06
2024-06-04,prod_023,Queijo Mussarela,Frios e Laticínios,87,21.01
2024-08-24,prod_003,Bife de Alcatra,Carnes,12,38.02
2024-07-29,prod_021,Carvão para Churrasco,Diversos,100,5.64
2024-05-20,prod_042,Esponja de Aço,Limpeza,51,34.71
2024-07-30,prod_029,Pão de Forma,Padaria,93,11.52
2024-07-06,prod_047,Pão Francês,Padaria,10,17.71
2024-06-21,prod_027,Leite Integral,Frios e Laticínios,92,22.96
2024-10-16,prod_012,Açúcar,Alimentação,91,7.35
2024-08-31,prod_011,Peixe Congelado,Congelados,43,24.04
2024-09-25,prod_047,Pão Francês,Padaria,43,17.71
2024-08-24,prod_036,Pão Integral,Padaria,34,11.68
2024-10-20,prod_001,Bolo de Chocolate,Padaria,24,9.56
2024-09-18,prod_016,Croissant,Padaria,87,37.36
2024-08-13,prod_018,Leite Integral,Frios e Laticínios,41,28.75
2024-07-08,prod_010,Iogurte,Frios e Laticínios,66,16.1
2024-07-16,prod_035,Esmalte,Cosméticos,60,45.96
2024-08-25,prod_003,Bife de Alcatra,Carnes,97,38.02
2024-05-22,prod_050,Esponja de Aço,Limpeza,10,30.0
2024-05-17,prod_046,Amaciante,Limpeza,52,36.75
2024-08-27,prod_009,Suco de Laranja,Bebidas,9,33.15
2024-06-22,prod_049,Loção Hidratante,Cosméticos,12,18.19
2024-07-10,prod_021,Carvão para Churrasco,Diversos,88,5.64
2024-06-01,prod_019,Hambúrguer Congelado,Congelados,71,46.57
2024-06-21,prod_045,Requeijão,Frios e Laticínios,64,34.06
2024-06-16,prod_042,Esponja de Aço,Limpeza,55,34.71
2024-06-29,prod_023,Queijo Mussarela,Frios e Laticínios,39,21.01
2024-07-08,prod_027,Leite Integral,Frios e Laticínios,27,22.96
2024-07-03,prod_047,Pão Francês,Padaria,26,17.71
2024-07-29,prod_045,Requeijão,Frios e Laticínios,97,34.06
2024-07-15,prod_003,Bife de Alcatra,Carnes,61,38.02
2024-05-31,prod_006,Batata Frita Congelada,Congelados,99,45.94
2024-08-20,prod_007,Condicionador,Higiene,3,13.53
2024-10-08,prod_042,Esponja de Aço,Limpeza,80,34.71
2024-07-15,prod_018,Leite Integral,Frios e Laticínios,71,28.75
2024-08-07,prod_037,Linguiça,Carnes,82,41.8
2024-10-01,prod_006,Batata Frita Congelada,Congelados,4,45.94
2024-07-28,prod_046,Amaciante,Limpeza,32,36.75
2024-05-13,prod_019,Hambúrguer Congelado,Congelados,36,46.57
2024-05-31,prod_023,Queijo Mussarela,Frios e Laticínios,18,21.01
2024-07-08,prod_007,Condicionador,Higiene,10,13.53
2024-10-02,prod_044,Manteiga,Frios e Laticínios,71,39.71
2024-07-18,prod_024,Amaciante,Limpeza,81,14.44
2024-07-11,prod_024,Amaciante,Limpeza,69,14.44
2024-10-11,prod_016,Croissant,Padaria,21,37.36
2024-10-09,prod_002,Perfume,Cosméticos,93,40.75
2024-08-19,prod_044,Manteiga,Frios e Laticínios,92,39.71
2024-05-06,prod_023,Queijo Mussarela,Frios e Laticínios,84,21.01
2024-05-17,prod_040,Nuggets,Congelados,39,29.19
2024-07-25,prod_005,Multiuso,Limpeza,50,29.72
2024-10-02,prod_030,Croissant,Padaria,79,49.73
2024-10-06,prod_044,Manteiga,Frios e Laticínios,71,39.71
2024-07-07,prod_012,Açúcar,Alimentação,92,7.35
2024-10-09,prod_032,Requeijão,Frios e Laticínios,46,8.51
2024-06-08,prod_009,Suco de Laranja,Bebidas,29,33.15
2024-05-28,prod_023,Queijo Mussarela,Frios e Laticínios,44,21.01
2024-06-21,prod_009,Suco de Laranja,Bebidas,95,33.15
2024-06-19,prod_007,Condicionador,Higiene,94,13.53
2024-07-07,prod_034,Guardanapos,Diversos,57,7.56
2024-10-12,prod_002,Perfume,Cosméticos,50,40.75
2024-08-29,prod_027,Leite Integral,Frios e Laticínios,91,22.96
2024-08-22,prod_041,Fósforo,Diversos,21,36.86
2024-05-07,prod_023,Queijo Mussarela,Frios e Laticínios,8,21.01
2024-06-24,prod_015,Pão de Forma,Padaria,77,42.57
2024-07-26,prod_017,Esponja de Aço,Limpeza,21,14.38
2024-06-09,prod_020,Limpa Vidros,Limpeza,15,10.48
2024-04-28,prod_020,Limpa Vidros,Limpeza,98,10.48
2024-06-05,prod_002,Perfume,Cosméticos,91,40.75
2024-09-01,prod_020,Limpa Vidros,Limpeza,53,10.48
2024-06-30,prod_033,Sabão em Pó,Limpeza,23,13.43
2024-06-19,prod_021,Carvão para Churrasco,Diversos,29,5.64
2024-08-03,prod_034,Guardanapos,Diversos,74,7.56
2024-05-31,prod_034,Guardanapos,Diversos,97,7.56
2024-08-30,prod_037,Linguiça,Carnes,24,41.8
2024-09-10,prod_029,Pão de Forma,Padaria,64,11.52
2024-08-06,prod_006,Batata Frita Congelada,Congelados,23,45.94
2024-08-09,prod_049,Loção Hidratante,Cosméticos,58,18.19
2024-06-09,prod_018,Leite Integral,Frios e Laticínios,6,28.75
2024-07-12,prod_027,Leite Integral,Frios e Laticínios,38,22.96
2024-08-11,prod_021,Carvão para Churrasco,Diversos,21,5.64
2024-08-07,prod_018,Leite Integral,Frios e Laticínios,85,28.75
2024-07-31,prod_017,Esponja de Aço,Limpeza,62,14.38
2024-10-08,prod_023,Queijo Mussarela,Frios e Laticínios,27,21.01
2024-08-18,prod_037,Linguiça,Carnes,57,41.8
2024-09-22,prod_006,Batata Frita Congelada,Congelados,53,45.94
2024-06-29,prod_001,Bolo de Chocolate,Padaria,54,9.56
2024-08-05,prod_024,Amaciante,Limpeza,59,14.44
2024-10-18,prod_036,Pão Integral,Padaria,2,11.68
2024-07-25,prod_014,Protetor Solar,Cosméticos,99,12.84
2024-08-01,prod_003,Bife de Alcatra,Carnes,59,38.02
2024-09-05,prod_050,Esponja de Aço,Limpeza,3,30.0
2024-06-28,prod_011,Peixe Congelado,Congelados,27,24.04
2024-05-22,prod_009,Suco de Laranja,Bebidas,72,33.15
2024-10-06,prod_047,Pão Francês,Padaria,30,17.71
2024-08-03,prod_005,Multiuso,Limpeza,28,29.72
2024-10-10,prod_015,Pão de Forma,Padaria,54,42.57
2024-05-04,prod_017,Esponja de Aço,Limpeza,94,14.38
2024-04-24,prod_001,Bolo de Chocolate,Padaria,57,9.56
2024-09-14,prod_048,Peixe Congelado,Congelados,50,15.82
2024-05-31,prod_015,Pão de Forma,Padaria,42,42.57
2024-06-30,prod_003,Bife de Alcatra,Carnes,13,38.02
2024-05-01,prod_004,Requeijão,Frios e Laticínios,97,14.14
2024-09-08,prod_029,Pão de Forma,Padaria,76,11.52
2024-06-14,prod_008,Carne Moída,Carnes,12,39.03
2024-07-03,prod_001,Bolo de Chocolate,Padaria,47,9.56
2024-09-10,prod_024,Amaciante,Limpeza,19,14.44
2024-08-20,prod_015,Pão de Forma,Padaria,8,42.57
2024-05-16,prod_012,Açúcar,Alimentação,14,7.35
2024-05-14,prod_029,Pão de Forma,Padaria,60,11.52
2024-05-23,prod_039,Suco de Laranja,Bebidas,23,47.16
2024-07-02,prod_044,Manteiga,Frios e Laticínios,76,39.71
2024-09-20,prod_017,Esponja de Aço,Limpeza,49,14.38
2024-07-05,prod_043,Farinha de Trigo,Alimentação,22,11.56
2024-07-03,prod_018,Leite Integral,Frios e Laticínios,81,28.75
2024-10-20,prod_014,Protetor Solar,Cosméticos,76,12.84
2024-04-24,prod_001,Bolo de Chocolate,Padaria,100,9.56
2024-06-27,prod_007,Condicionador,Higiene,25,13.53
2024-09-02,prod_022,Filé de Peito de Frango,Carnes,23,36.71
2024-07-19,prod_043,Farinha de Trigo,Alimentação,26,11.56
2024-08-09,prod_030,Croissant,Padaria,88,49.73
2024-10-15,prod_015,Pão de Forma,Padaria,81,42.57
2024-08-12,prod_034,Guardanapos,Diversos,13,7.56
2024-09-08,prod_030,Croissant,Padaria,75,49.73
2024-06-07,prod_014,Protetor Solar,Cosméticos,95,12.84
2024-08-27,prod_018,Leite Integral,Frios e Laticínios,83,28.75
2024-06-24,prod_050,Esponja de Aço,Limpeza,72,30.0
2024-07-15,prod_010,Iogurte,Frios e Laticínios,1,16.1
2024-10-10,prod_037,Linguiça,Carnes,61,41.8
2024-05-23,prod_035,Esmalte,Cosméticos,16,45.96
2024-06-02,prod_031,Condicionador,Higiene,76,8.94
2024-07-31,prod_019,Hambúrguer Congelado,Congelados,59,46.57
2024-05-27,prod_016,Croissant,Padaria,64,37.36
2024-06-19,prod_011,Peixe Congelado,Congelados,24,24.04
2024-05-07,prod_007,Condicionador,Higiene,77,13.53
2024-08-11,prod_032,Requeijão,Frios e Laticínios,69,8.51
2024-08-18,prod_048,Peixe Congelado,Congelados,86,15.82
2024-09-04,prod_012,Açúcar,Alimentação,88,7.35
2024-05-02,prod_041,Fósforo,Diversos,91,36.86
2024-10-02,prod_010,Iogurte,Frios e Laticínios,49,16.1
2024-05-23,prod_036,Pão Integral,Padaria,31,11.68
2024-08-04,prod_007,Condicionador,Higiene,84,13.53
2024-05-26,prod_038,Pizza Congelada,Congelados,99,37.38
2024-09-24,prod_011,Peixe Congelado,Congelados,25,24.04
2024-05-21,prod_035,Esmalte,Cosméticos,9,45.96
2024-08-16,prod_025,Peixe Congelado,Congelados,61,48.54
2024-08-15,prod_043,Farinha de Trigo,Alimentação,29,11.56
2024-05-02,prod_008,Carne Moída,Carnes,6,39.03
2024-08-29,prod_019,Hambúrguer Congelado,Congelados,74,46.57
2024-06-14,prod_006,Batata Frita Congelada,Congelados,26,45.94
2024-08-28,prod_014,Protetor Solar,Cosméticos,52,12.84
2024-07-22,prod_040,Nuggets,Congelados,23,29.19
2024-10-20,prod_014,Protetor Solar,Cosméticos,52,12.84
2024-07-03,prod_028,Vinho Tinto,Bebidas,90,10.07
2024-07-28,prod_013,Costela,Carnes,37,17.56
2024-09-04,prod_045,Requeijão,Frios e Laticínios,62,34.06
2024-06-12,prod_041,Fósforo,Diversos,85,36.86
2024-09-13,prod_001,Bolo de Chocolate,Padaria,21,9.56
2024-07-11,prod_049,Loção Hidratante,Cosméticos,48,18.19
2024-07-03,prod_009,Suco de Laranja,Bebidas,39,33.15
2024-06-23,prod_016,Croissant,Padaria,90,37.36
2024-10-13,prod_035,Esmalte,Cosméticos,7,45.96
2024-05-02,prod_041,Fósforo,Diversos,36,36.86
2024-05-15,prod_002,Perfume,Cosméticos,60,40.75
2024-08-24,prod_007,Condicionador,Higiene,44,13.53
2024-08-25,prod_012,Açúcar,Alimentação,8,7.35
2024-05-18,prod_039,Suco de Laranja,Bebidas,12,47.16
2024-08-24,prod_008,Carne Moída,Carnes,32,39.03
2024-06-25,prod_003,Bife de Alcatra,Carnes,4,38.02
2024-07-09,prod_013,Costela,Carnes,35,17.56
2024-05-06,prod_012,Açúcar,Alimentação,60,7.35
2024-05-16,prod_020,Limpa Vidros,Limpeza,65,10.48
2024-07-16,prod_019,Hambúrguer Congelado,Congelados,47,46.57
2024-06-06,prod_037,Linguiça,Carnes,11,41.8
2024-08-12,prod_031,Condicionador,Higiene,64,8.94
2024-07-20,prod_013,Costela,Carnes,23,17.56
2024-05-07,prod_029,Pão de Forma,Padaria,99,11.52
2024-06-26,prod_043,Farinha de Trigo,Alimentação,22,11.56
2024-07-15,prod_037,Linguiça,Carnes,96,41.8
2024-08-03,prod_044,Manteiga,Frios e Laticínios,38,39.71
2024-07-25,prod_037,Linguiça,Carnes,70,41.8
2024-09-05,prod_014,Protetor Solar,Cosméticos,32,12.84
2024-10-16,prod_037,Linguiça,Carnes,89,41.8
2024-07-18,prod_048,Peixe Congelado,Congelados,45,15.82
2024-09-15,prod_039,Suco de Laranja,Bebidas,18,47.16
2024-04-30,prod_028,Vinho Tinto,Bebidas,39,10.07
2024-08-03,prod_048,Peixe Congelado,Congelados,42,15.82
2024-09-20,prod_003,Bife de Alcatra,Carnes,100,38.02
2024-09-12,prod_035,Esmalte,Cosméticos,70,45.96
2024-09-26,prod_030,Croissant,Padaria,23,49.73
2024-07-11,prod_034,Guardanapos,Diversos,61,7.56
2024-09-16,prod_031,Condicionador,Higiene,35,8.94
2024-08-13,prod_039,Suco de Laranja,Bebidas,87,47.16
2024-07-29,prod_018,Leite Integral,Frios e Laticínios,75,28.75
2024-05-08,prod_030,Croissant,Padaria,63,49.73
2024-07-16,prod_041,Fósforo,Diversos,96,36.86
2024-06-03,prod_012,Açúcar,Alimentação,50,7.35
2024-06-13,prod_046,Amaciante,Limpeza,92,36.75
2024-10-20,prod_018,Leite Integral,Frios e Laticínios,81,28.75
2024-06-22,prod_013,Costela,Carnes,53,17.56
2024-06-27,prod_009,Suco de Laranja,Bebidas,98,33.15
2024-08-03,prod_022,Filé de Peito de Frango,Carnes,31,36.71
2024-07-12,prod_001,Bolo de Chocolate,Padaria,92,9.56
2024-08-08,prod_030,Croissant,Padaria,98,49.73
2024-05-06,prod_017,Esponja de Aço,Limpeza,85,14.38
2024-05-14,prod_002,Perfume,Cosméticos,20,40.75
2024-10-04,prod_034,Guardanapos,Diversos,20,7.56
2024-09-25,prod_016,Croissant,Padaria,35,37.36
2024-04-26,prod_010,Iogurte,Frios e Laticínios,81,16.1
2024-06-07,prod_048,Peixe Congelado,Congelados,97,15.82
2024-05-07,prod_044,Manteiga,Frios e Laticínios,84,39.71
2024-05-31,prod_028,Vinho Tinto,Bebidas,50,10.07
2024-09-13,prod_024,Amaciante,Limpeza,28,14.44
2024-07-20,prod_013,Costela,Carnes,57,17.56
2024-06-15,prod_046,Amaciante,Limpeza,79,36.75
2024-10-03,prod_030,Croissant,Padaria,31,49.73
2024-06-04,prod_048,Peixe Congelado,Congelados,28,15.82
2024-07-31,prod_014,Protetor Solar,Cosméticos,3,12.84
2024-05-29,prod_037,Linguiça,Carnes,22,41.8
2024-05-06,prod_019,Hambúrguer Congelado,Congelados,24,46.57
2024-09-04,prod_044,Manteiga,Frios e Laticínios,26,39.71
2024-07-28,prod_046,Amaciante,Limpeza,27,36.75
2024-09-03,prod_015,Pão de Forma,Padaria,14,42.57
2024-10-10,prod_015,Pão de Forma,Padaria,94,42.57
2024-10-15,prod_028,Vinho Tinto,Bebidas,7,10.07
2024-06-13,prod_045,Requeijão,Frios e Laticínios,72,34.06
2024-08-27,prod_007,Condicionador,Higiene,10,13.53
2024-09-16,prod_043,Farinha de Trigo,Alimentação,99,11.56
2024-05-23,prod_026,Nuggets,Congelados,67,10.42
2024-05-06,prod_006,Batata Frita Congelada,Congelados,100,45.94
2024-05-24,prod_004,Requeijão,Frios e Laticínios,74,14.14
2024-09-10,prod_003,Bife de Alcatra,Carnes,7,38.02
2024-06-04,prod_040,Nuggets,Congelados,80,29.19
2024-05-14,prod_038,Pizza Congelada,Congelados,61,37.38
2024-05-26,prod_011,Peixe Congelado,Congelados,87,24.04
2024-09-27,prod_041,Fósforo,Diversos,43,36.86
2024-08-06,prod_022,Filé de Peito de Frango,Carnes,21,36.71
2024-07-17,prod_021,Carvão para Churrasco,Diversos,60,5.64
2024-08-02,prod_034,Guardanapos,Diversos,8,7.56
2024-07-30,prod_022,Filé de Peito de Frango,Carnes,41,36.71
2024-04-29,prod_029,Pão de Forma,Padaria,98,11.52
2024-10-09,prod_028,Vinho Tinto,Bebidas,74,10.07
2024-05-27,prod_009,Suco de Laranja,Bebidas,6,33.15
2024-08-05,prod_012,Açúcar,Alimentação,44,7.35
2024-10-20,prod_036,Pão Integral,Padaria,44,11.68
2024-07-16,prod_046,Amaciante,Limpeza,14,36.75
2024-07-04,prod_025,Peixe Congelado,Congelados,50,48.54
2024-08-03,prod_003,Bife de Alcatra,Carnes,11,38.02
2024-07-01,prod_025,Peixe Congelado,Congelados,90,48.54
2024-08-09,prod_033,Sabão em Pó,Limpeza,32,13.43
2024-05-22,prod_039,Suco de Laranja,Bebidas,97,47.16
2024-05-24,prod_004,Requeijão,Frios e Laticínios,33,14.14
2024-09-21,prod_047,Pão Francês,Padaria,60,17.71
2024-06-02,prod_014,Protetor Solar,Cosméticos,37,12.84
2024-06-09,prod_034,Guardanapos,Diversos,79,7.56
2024-06-01,prod_036,Pão Integral,Padaria,1,11.68
2024-05-01,prod_039,Suco de Laranja,Bebidas,4,47.16
2024-08-28,prod_022,Filé de Peito de Frango,Carnes,35,36.71
2024-09-05,prod_030,Croissant,Padaria,16,49.73
2024-08-31,prod_020,Limpa Vidros,Limpeza,21,10.48
2024-10-16,prod_021,Carvão para Churrasco,Diversos,25,5.64
2024-07-23,prod_020,Limpa Vidros,Limpeza,39,10.48
2024-05-02,prod_017,Esponja de Aço,Limpeza,83,14.38
2024-10-05,prod_026,Nuggets,Congelados,94,10.42
2024-06-22,prod_036,Pão Integral,Padaria,79,11.68
2024-08-15,prod_012,Açúcar,Alimentação,96,7.35
2024-07-21,prod_049,Loção Hidratante,Cosméticos,14,18.19
2024-05-16,prod_049,Loção Hidratante,Cosméticos,91,18.19
2024-09-08,prod_012,Açúcar,Alimentação,54,7.35
2024-09-13,prod_011,Peixe Congelado,Congelados,63,24.04
2024-05-05,prod_004,Requeijão,Frios e Laticínios,97,14.14
2024-10-14,prod_002,Perfume,Cosméticos,6,40.75
2024-05-09,prod_050,Esponja de Aço,Limpeza,87,30.0
2024-05-01,prod_010,Iogurte,Frios e Laticínios,92,16.1
